"80.78,-92.76,-13.67"
"80.88,-92.74,-13.67"
"80.91,-92.73,-13.57"
"80.97,-92.77,-13.53"
"80.90,-92.77,-13.54"
"80.99,-92.76,-13.56"
"80.97,-92.80,-13.49"
"80.92,-92.76,-13.52"
"80.82,-92.72,-13.63"
"80.76,-92.69,-13.65"
"80.71,-92.65,-13.73"
"80.68,-92.63,-13.80"
"80.66,-92.63,-13.83"
"80.62,-92.60,-13.87"
"80.56,-92.58,-13.99"
"80.53,-92.58,-14.03"
"80.41,-92.52,-14.15"
"80.34,-92.57,-14.18"
"80.37,-92.61,-14.17"
"80.17,-92.76,-14.21"
"80.80,-91.97,-13.72"
"80.64,-91.48,-13.94"
"90.27,-92.91,-7.66"
"89.62,-95.06,-8.46"
"89.26,-93.66,-8.46"
"94.20,-93.60,-8.22"
"94.89,-93.36,-8.95"
"93.96,-95.40,-9.20"
"93.60,-94.85,-9.62"
"77.26,-94.01,-14.73"
"76.37,-94.69,-16.13"
"75.51,-96.02,-16.85"
"77.46,-94.95,-15.24"
"75.44,-95.39,-12.92"
"73.90,-96.99,-13.90"
"77.95,-95.90,-15.16"
"84.66,-92.92,-16.45"
"83.36,-95.31,-17.98"
"82.67,-96.32,-17.70"
"82.81,-95.91,-18.25"
"82.71,-96.10,-19.16"
"82.62,-96.00,-19.44"
"82.60,-96.06,-19.45"
"82.57,-96.04,-19.06"
"82.57,-96.07,-18.91"
"82.56,-96.00,-18.98"
"82.56,-95.97,-19.09"
"82.49,-95.96,-19.07"
"82.54,-95.95,-18.88"
"82.48,-95.97,-18.50"
"82.51,-95.95,-18.34"
"82.45,-95.92,-18.23"
"82.51,-95.97,-18.04"
"82.52,-95.98,-17.86"
"82.53,-95.95,-17.73"
"82.55,-95.88,-17.62"
"82.48,-93.46,-17.47"
"82.38,-92.95,-17.22"
"82.09,-92.79,-16.89"
"81.88,-92.74,-16.60"
"81.70,-92.73,-16.30"
"81.55,-92.69,-16.11"
"81.43,-92.68,-15.89"
"81.37,-92.72,-15.55"
"81.21,-92.72,-15.19"
"81.11,-92.70,-14.73"
"80.95,-92.64,-14.58"
"80.86,-92.68,-14.45"
"80.82,-92.64,-14.34"
"80.74,-92.64,-14.27"
"80.73,-92.69,-14.15"
"80.64,-92.64,-14.15"
"80.67,-92.67,-14.09"
"80.29,-91.99,-15.01"
"81.61,-92.74,-14.92"
"80.78,-91.80,-14.42"
"81.30,-93.35,-14.10"
"79.85,-90.30,-14.64"
"79.50,-92.97,-14.44"
"67.62,-92.17,-15.48"
"67.45,-93.71,-15.06"
"66.23,-94.55,-15.24"
"66.48,-93.86,-14.91"
"66.06,-94.32,-14.43"
"69.62,-95.31,-13.84"
"71.43,-95.99,-13.15"
"72.02,-92.74,-12.02"
"71.00,-95.57,-14.12"
"70.93,-97.45,-14.78"
"71.59,-99.05,-13.22"
"69.64,-100.21,-14.22"
"71.15,-101.44,-14.10"
"72.95,-103.18,-14.68"
"74.64,-105.35,-14.20"
"75.05,-107.00,-13.86"
"75.57,-106.73,-14.31"
"74.76,-106.67,-14.72"
"75.43,-106.71,-14.37"
"74.99,-106.66,-14.15"
"75.44,-106.71,-13.97"
"75.14,-106.69,-14.16"
"75.30,-106.64,-14.27"
"75.16,-106.71,-14.27"
"75.24,-106.70,-14.12"
"75.24,-106.71,-14.10"
"75.13,-106.64,-14.17"
"75.20,-106.65,-14.23"
"75.19,-106.66,-14.19"
"75.20,-106.63,-14.13"
"75.20,-106.60,-14.16"
"75.18,-106.49,-14.16"
"75.50,-105.99,-14.13"
"77.63,-92.79,-14.13"
"78.65,-92.71,-14.01"
"78.97,-92.63,-14.11"
"79.02,-92.57,-14.23"
"78.97,-92.53,-14.34"
"79.01,-92.55,-14.38"
"79.14,-92.59,-14.38"
"79.23,-92.61,-14.37"
"79.32,-92.63,-14.33"
"79.39,-92.67,-14.34"
"79.50,-92.69,-14.31"
"79.58,-92.74,-14.27"
"79.59,-92.68,-14.24"
"79.64,-92.67,-14.21"
"79.77,-92.66,-14.18"
"79.77,-94.24,-15.89"
"79.94,-92.70,-15.08"
"80.54,-90.66,-13.58"
"79.41,-91.45,-14.34"
"80.31,-93.35,-14.14"
"80.43,-91.82,-14.93"
"79.98,-89.84,-15.90"
"78.75,-89.98,-16.05"
"80.27,-91.81,-15.05"
"81.69,-93.34,-13.60"
"80.93,-92.18,-14.19"
"80.16,-91.59,-15.02"
"80.78,-93.84,-11.52"
"81.91,-95.00,-10.65"
"81.50,-96.48,-10.29"
"81.29,-93.95,-10.56"
"82.67,-96.72,-10.12"
"78.98,-94.83,-10.68"
"78.28,-97.08,-9.68"
"79.20,-97.15,-9.81"
"78.39,-97.66,-8.51"
"80.39,-99.30,-8.08"
"80.56,-96.01,-9.06"
"80.75,-96.17,-8.84"
"78.55,-96.18,-9.83"
"79.08,-96.67,-10.29"
"78.35,-93.32,-10.24"
"79.21,-94.72,-10.05"
"79.66,-94.73,-9.98"
"79.00,-95.54,-10.00"
"80.00,-95.19,-9.42"
"79.31,-94.93,-10.09"
"79.56,-94.42,-10.00"
"78.22,-97.57,-11.13"
"79.32,-97.58,-11.89"
"78.58,-94.98,-11.77"
"76.23,-96.19,-12.38"
"76.76,-96.01,-11.78"
"74.84,-92.44,-12.11"
"73.72,-94.90,-12.77"
"73.13,-97.26,-12.14"
"74.28,-97.09,-12.78"
"75.41,-96.93,-14.59"
"77.95,-95.13,-16.89"
"78.25,-95.53,-17.18"
"77.52,-95.60,-17.62"
"78.17,-95.48,-17.63"
"77.62,-95.60,-17.82"
"78.05,-95.59,-17.62"
"77.83,-95.63,-17.60"
"77.96,-95.57,-17.55"
"77.90,-95.61,-17.64"
"77.94,-95.60,-17.66"
"77.91,-95.69,-17.55"
"78.10,-95.59,-17.44"
"78.24,-96.00,-17.83"
"77.74,-96.26,-17.44"
"76.88,-94.97,-17.60"
"74.26,-96.73,-17.19"
"75.69,-97.35,-16.34"
"79.04,-92.40,-17.71"
"78.08,-96.50,-16.54"
"80.12,-97.00,-17.13"
"79.04,-97.64,-16.19"
"79.90,-97.56,-15.51"
"78.87,-97.76,-14.22"
"79.74,-98.09,-13.47"
"78.91,-97.65,-13.65"
"79.55,-97.78,-13.61"
"79.00,-97.57,-13.67"
"79.38,-97.70,-13.51"
"79.00,-97.54,-13.48"
"79.20,-97.58,-13.46"
"79.00,-97.57,-13.52"
"79.19,-97.57,-13.47"
"79.10,-97.62,-13.43"
"79.16,-97.59,-13.39"
"79.17,-97.61,-13.39"
"79.15,-97.58,-13.42"
"79.21,-97.54,-13.41"
"79.21,-97.46,-13.53"
"79.24,-97.35,-13.57"
"79.46,-97.00,-13.59"
"79.66,-92.97,-13.64"
"79.85,-92.79,-13.70"
"79.91,-92.74,-13.84"
"79.88,-92.71,-13.98"
"80.07,-92.59,-14.12"
"79.93,-92.59,-14.27"
"79.86,-92.57,-14.33"
"79.97,-92.66,-14.27"
"79.99,-92.67,-14.22"
"80.10,-92.69,-14.12"
"80.15,-92.67,-14.11"
"80.25,-92.66,-14.06"
"80.25,-92.64,-14.07"
"81.00,-93.14,-14.15"
"81.70,-93.12,-13.87"
"82.76,-91.94,-15.18"
"81.85,-90.40,-15.30"
"82.83,-92.98,-15.33"
"83.89,-92.97,-14.51"
"85.08,-91.77,-15.64"
"84.57,-88.95,-14.38"
"84.64,-89.22,-15.28"
"86.33,-87.50,-15.90"
"86.36,-87.24,-15.15"
"89.92,-85.80,-16.72"
"90.97,-83.96,-16.53"
"86.96,-85.67,-16.18"
"87.34,-83.83,-17.11"
"86.58,-82.97,-16.70"
"86.79,-82.93,-17.32"
"85.07,-82.49,-17.50"
"84.42,-85.03,-16.96"
"85.09,-81.99,-17.59"
"80.29,-84.77,-17.04"
"84.97,-84.57,-17.61"
"81.85,-83.10,-16.40"
"83.60,-84.85,-15.74"
"81.07,-83.00,-16.50"
"83.34,-85.22,-16.26"
"85.76,-83.04,-17.07"
"86.12,-83.59,-18.03"
"86.64,-83.16,-18.38"
"85.80,-83.66,-18.68"
"86.28,-83.40,-18.39"
"86.27,-83.76,-18.23"
"86.50,-83.49,-18.11"
"86.35,-83.70,-18.35"
"86.33,-83.55,-18.46"
"86.39,-83.63,-18.42"
"86.28,-83.61,-18.29"
"86.39,-83.59,-18.26"
"86.36,-83.67,-18.31"
"86.39,-83.65,-18.30"
"86.41,-83.76,-18.13"
"86.36,-83.79,-17.83"
"86.39,-83.72,-16.40"
"86.33,-83.75,-15.22"
"86.32,-83.73,-13.85"
"86.30,-83.83,-13.05"
"86.17,-84.26,-12.53"
"85.45,-92.82,-12.21"
"85.16,-93.08,-11.92"
"84.93,-93.16,-11.70"
"84.74,-93.17,-11.59"
"84.47,-93.16,-11.53"
"84.28,-93.09,-11.54"
"84.22,-93.10,-11.54"
"84.14,-93.13,-11.44"
"84.26,-93.19,-11.30"
"84.21,-93.25,-11.23"
"84.27,-93.29,-11.12"
"84.32,-93.33,-11.06"
"84.33,-93.34,-11.00"
"84.39,-93.35,-10.94"
"84.42,-93.35,-10.88"
"84.40,-93.33,-10.77"
"84.39,-93.24,-10.72"
"84.31,-93.21,-10.66"
"84.25,-93.18,-10.67"
"84.20,-93.15,-10.70"
"84.11,-93.15,-10.71"
"84.06,-93.09,-10.79"
"84.01,-93.08,-10.85"
"83.97,-93.06,-10.88"
"83.93,-93.08,-10.95"
"83.63,-93.06,-11.04"
"83.47,-92.99,-11.18"
"83.41,-92.97,-11.25"
"83.36,-93.05,-11.25"
"83.31,-93.06,-11.27"
"83.30,-93.07,-11.33"
"83.22,-93.10,-11.28"
"83.25,-93.16,-11.26"
"83.25,-93.12,-11.24"
"83.33,-93.13,-11.26"
"83.31,-93.18,-11.23"
"83.37,-93.16,-11.18"
"83.58,-93.26,-11.02"
"83.59,-93.27,-10.93"
"83.74,-93.27,-10.83"
"84.02,-93.32,-10.68"
"84.11,-93.36,-10.58"
"84.21,-93.39,-10.46"
"84.33,-93.40,-10.38"
"84.35,-93.35,-10.34"
"84.40,-93.32,-10.31"
"84.36,-93.26,-10.37"
"84.25,-93.24,-10.38"
"84.28,-93.23,-10.35"
"84.37,-93.27,-10.30"
"84.44,-93.30,-10.25"
"84.52,-93.34,-10.17"
"84.58,-93.38,-10.06"
"84.70,-93.40,-9.95"
"84.69,-93.39,-9.91"
"84.72,-93.39,-9.85"
"84.70,-93.34,-9.83"
"84.73,-93.34,-9.78"
"84.74,-93.33,-9.79"
"84.79,-93.32,-9.78"
"84.84,-93.37,-9.67"
"84.94,-93.37,-9.56"
"85.00,-93.37,-9.50"
"85.11,-93.39,-9.43"
"85.24,-93.44,-9.31"
"85.26,-93.34,-9.34"
"85.26,-93.32,-9.37"
"85.24,-93.29,-9.39"
"85.22,-93.27,-9.43"
"85.12,-93.26,-9.49"
"85.10,-93.28,-9.54"
"85.07,-93.27,-9.56"
"85.00,-93.24,-9.59"
"85.08,-93.23,-9.63"
"84.82,-93.28,-9.73"
"84.93,-93.34,-9.61"
"84.92,-93.38,-9.57"
"84.94,-93.35,-9.58"
"84.95,-93.42,-9.50"
"85.09,-93.44,-9.45"
"85.06,-93.47,-9.41"
"85.18,-93.42,-9.38"
"85.24,-93.35,-9.39"
"85.33,-93.34,-9.41"
"85.26,-93.31,-9.48"
"85.20,-93.30,-9.55"
"85.13,-93.28,-9.63"
"84.96,-93.26,-9.70"
"84.97,-93.28,-9.73"
"84.97,-93.32,-9.70"
"84.92,-93.27,-9.76"
"84.86,-93.29,-9.80"
"84.78,-93.24,-9.88"
"84.71,-93.24,-9.94"
"84.57,-93.19,-10.09"
"84.45,-93.19,-10.15"
"84.40,-93.25,-10.14"
"84.32,-93.25,-10.18"
"84.21,-93.24,-10.23"
"84.20,-93.25,-10.24"
"84.05,-93.21,-10.35"
"83.99,-93.18,-10.46"
"83.93,-93.15,-10.55"
"83.88,-93.12,-10.64"
"83.60,-93.12,-10.65"
"83.59,-93.17,-10.65"
"83.64,-93.16,-10.66"
"83.62,-93.26,-10.65"
"83.64,-93.22,-10.71"
"83.28,-93.16,-10.72"
"83.45,-93.13,-10.85"
"83.50,-93.13,-10.76"
"83.61,-93.16,-10.76"
"83.55,-93.18,-10.80"
"83.57,-93.15,-10.82"
"83.48,-93.09,-10.89"
"83.54,-93.10,-10.93"
"83.65,-93.21,-10.86"
"83.65,-93.20,-10.86"
"83.68,-93.24,-10.82"
"83.72,-93.29,-10.78"
"83.73,-93.31,-10.73"
"83.74,-93.30,-10.68"
"83.74,-93.32,-10.64"
"83.78,-93.29,-10.60"
"83.82,-93.25,-10.48"
"84.08,-93.31,-10.28"
"84.10,-93.29,-10.23"
"84.03,-93.29,-10.33"
"84.06,-93.29,-10.27"
"84.16,-93.31,-10.17"
"84.25,-93.28,-10.13"
"84.24,-93.30,-10.13"
"84.27,-93.33,-10.03"
"84.29,-93.25,-10.10"
"84.27,-93.27,-10.14"
















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































